,datetime,open_price,higest_price,lowest_price,price_1d,volume,1D_EMA_5,1D_EMA_10,1D_EMA_15,price_1w,1W_EMA_5,1W_EMA_10,1W_EMA_15
412,2019-01-31,290.42,291.81,288.57,288.57,2072,288.9694264501086,286.3981103929959,283.40582092491593,290.144,278.80873152356287,270.90769914723273,266.90729314106545
413,2019-02-03,289.03,289.26,285.79,286.25,2885,288.0629509667391,286.371181230633,283.7613433093014,,,,
414,2019-02-04,283.93,289.73,282.31,283.47,1103,286.5319673111594,285.8436937341543,283.7249253956387,,,,
415,2019-02-05,280.46,284.63,280.46,282.31,2121,285.12464487410625,285.20120396430804,283.54805972118385,,,,
416,2019-02-06,282.31,287.41,275.82,276.29,10410,282.1797632494042,283.58098506170654,282.6408022560359,,,,
417,2019-02-07,271.19,287.41,271.19,287.41,4245,283.92317549960285,284.2771695959417,283.2369519740314,283.146,280.25448768237527,273.1328447568268,268.9371314984323
418,2019-02-10,287.41,298.54,284.17,287.41,2882,285.0854503330686,284.8467751239523,283.75858297727746,,,,
419,2019-02-11,289.26,289.26,285.56,287.41,1176,285.8603002220458,285.3128160105064,284.21501010511776,,,,
420,2019-02-12,287.41,287.41,283.24,283.24,296,284.98686681469724,284.9359403722325,284.09313384197804,,,,
421,2019-02-13,278.14,283.7,273.97,273.97,952,281.31457787646485,282.9421330318266,282.8277421117308,,,,
422,2019-02-14,275.82,278.14,273.97,278.14,403,280.25638525097656,282.06901793513083,282.2417743477644,282.034,280.8476584549169,274.7512366192219,270.57424006112825
423,2019-02-17,278.14,282.77,278.14,279.53,597,280.0142568339844,281.60737831056156,281.9028025542939,,,,
424,2019-02-18,273.97,279.53,273.97,277.21,678,279.0795045559896,280.8078549813685,281.31620223500715,,,,
425,2019-02-19,273.97,283.7,273.97,278.6,892,278.9196697039931,280.40642680293786,280.97667695563126,,,,
426,2019-02-20,278.14,282.31,278.14,279.53,569,279.1231131359954,280.24707647513094,280.7958423361773,,,,
427,2019-02-21,278.14,282.77,278.14,280.92,476,279.72207542399696,280.3694262069253,280.81136204415515,279.158,280.28443896994463,275.55246632481794,271.64721005348724
428,2019-02-24,278.6,280.92,273.5,273.5,280,277.64805028266466,279.120439623848,279.8974417886358,,,,
429,2019-02-25,273.5,278.14,269.33,278.14,627,277.81203352177647,278.9421778740574,279.6777615650563,,,,
430,2019-02-26,278.14,278.14,274.89,274.89,416,276.838022347851,278.2054182605924,279.07929136942425,,,,
431,2019-02-27,273.97,274.89,272.11,272.11,367,275.2620148985674,277.09716039503013,278.2081299482462,,,,
432,2019-03-03,273.97,276.29,268.4,268.4,964,272.9746765990449,275.51585850502465,276.98211370471546,,,,
433,2019-03-05,268.4,274.43,268.4,269.8,647,271.91645106602994,274.4766115041111,276.084349491626,,,,
434,2019-03-06,273.5,273.5,268.87,268.87,469,270.9009673773533,273.4572275942727,275.1825558051728,,,,
435,2019-03-07,263.77,280.46,268.87,280.46,1558,274.0873115849022,274.73045894076853,275.8422363295262,271.8825,276.2339173199754,274.7524361347954,272.0061451972012
436,2019-03-09,274.89,282.77,274.89,282.77,190,276.9815410566015,276.1921936788106,276.7082067883354,,,,
437,2019-03-10,274.89,282.77,274.89,282.77,190,278.9110273710677,277.3881584644814,277.46593093979345,,,,
438,2019-03-11,282.77,288.34,278.6,279.99,760,279.27068491404515,277.8612205618484,277.7814395723193,,,,
439,2019-03-12,278.6,281.85,278.14,279.07,774,279.2037899426968,278.08099864151234,277.9425096257794,,,,
440,2019-03-13,273.5,279.07,273.5,275.82,595,278.07585996179785,277.6699079794192,277.67719592255696,,,,
441,2019-03-14,279.53,279.53,275.82,275.82,47,277.3239066411986,277.3335610740702,277.44504643223735,279.37333333333333,277.28038932442803,275.59259926180226,272.9270437142177
442,2019-03-17,271.65,275.82,271.65,273.97,520,276.2059377607991,276.72200451514834,277.0106656282077,,,,
443,2019-03-18,273.5,276.75,273.5,273.5,166,275.3039585071994,276.1361855123941,276.5718324246817,,,,
444,2019-03-19,271.19,272.11,271.19,272.11,133,274.2393056714663,275.40415178286787,276.0141033715965,,,,
445,2019-03-21,269.33,269.33,264.23,266.55,325,271.6762037809775,273.7943060041646,274.8310904501469,271.5325,275.3644262162854,274.85439939602,272.7527257499405
446,2019-03-24,261.91,266.55,261.91,266.55,382,269.96746918731833,272.47715945795284,273.7959541438786,,,,
447,2019-03-25,261.45,268.4,258.21,268.4,294,269.44497945821223,271.735857738325,273.1214598758938,,,,
448,2019-03-26,263.31,264.23,258.67,264.23,551,267.7066529721415,270.3711563313568,272.01002739140705,,,,
449,2019-03-28,258.21,258.67,257.74,258.67,682,264.694435314761,268.2436733620192,270.34252396748116,264.4625,271.73045081085695,272.9649631421982,271.71644753119796
450,2019-03-31,256.82,260.99,256.82,260.99,444,263.459623543174,266.92482365983386,269.17345847154604,,,,
451,2019-04-01,260.99,260.99,256.82,259.6,239,262.173082362116,265.59303753986404,267.9767761626028,,,,
452,2019-04-02,259.13,259.13,256.82,257.28,828,260.5420549080774,264.08157616897967,266.63967914227743,,,,
453,2019-04-03,254.96,258.21,254.96,258.21,377,259.76470327205163,263.0140168655288,265.58596924949273,,,,
454,2019-04-04,254.96,255.42,252.18,254.96,680,258.1631355147011,261.54965016270535,264.25772309330614,258.20799999999997,267.22296720723796,270.2818789345258,270.02789158979823
455,2019-04-07,253.57,254.96,253.57,254.96,275,257.0954236764674,260.35153195130437,263.0955077066429,,,,
456,2019-04-09,257.74,260.06,257.74,260.06,1181,258.08361578431163,260.2985261419763,262.7160692433125,,,,
457,2019-04-10,254.96,258.21,254.96,258.21,820,258.1257438562078,259.9187941161624,262.15281058789844,,,,
458,2019-04-11,261.45,261.45,256.35,259.13,1102,258.46049590413855,259.77537700413285,261.77495926441117,258.09000000000003,264.17864480482535,268.06517367370293,268.53565514107345
459,2019-04-15,259.13,273.97,256.82,273.97,416,263.63033060275905,262.35621754883596,263.2993393563598,,,,
460,2019-04-16,279.07,279.07,273.97,273.97,1124,267.07688706850604,264.4678143581385,264.63317193681485,,,,
461,2019-04-18,266.09,276.29,266.09,275.36,899,269.8379247123374,266.4482117475679,265.974025444713,274.43333333333334,267.59687431432803,269.2230208845448,269.2728649151059
462,2019-04-21,280.46,285.09,275.82,285.09,1805,274.92194980822495,269.8376277934646,268.3635222641239,,,,
463,2019-04-22,280.46,281.38,278.14,279.99,1240,276.61129987214997,271.6835136491983,269.8168319811084,,,,
464,2019-04-23,276.29,286.02,276.29,286.02,639,279.7475332481,274.29014753116223,271.84222798346985,,,,
465,2019-04-24,285.09,285.09,280.46,282.77,326,280.7550221654,275.83193888913274,273.2081994855361,,,,
466,2019-04-25,282.77,292.05,282.77,292.05,3328,284.52001477693335,278.78067727292677,275.5634245498441,285.184,273.4592495428854,272.1250170873548,271.2617568007177
467,2019-04-28,277.68,311.98,277.68,311.98,536,293.67334318462224,284.81691776875823,280.1154964811136,,,,
468,2019-04-29,318.01,322.64,315.22,317.54,4669,301.62889545641485,290.7665690835294,284.7935594209744,,,,
469,2019-04-30,317.54,317.54,310.59,310.59,1257,304.61593030427656,294.37082925016045,288.01811449335264,,,,
470,2019-05-02,308.73,308.73,300.39,300.39,365,303.2072868695177,295.4652239319494,289.56460018168355,310.125,285.6811663619236,279.0341048896539,276.119662200628
471,2019-05-05,301.32,301.32,296.68,296.68,691,301.0315245796785,295.68609230795863,290.4540251589731,,,,
472,2019-05-06,292.51,295.75,291.58,294.36,778,298.80768305311904,295.4449846156025,290.94227201410143,,,,
473,2019-05-07,299.93,299.93,292.05,294.36,652,297.32512203541273,295.24771468549295,291.36948801233876,,,,
474,2019-05-08,299.93,300.85,294.36,294.36,335,296.3367480236085,295.0863120154033,291.7433020107964,,,,
475,2019-05-09,297.61,297.61,294.36,294.36,711,295.677832015739,294.9542552853299,292.07038925944687,294.824,288.7287775746157,281.90499490971683,278.4577044255495
476,2019-05-12,294.36,297.61,294.36,297.61,351,296.32188801049267,295.43711796072444,292.762840602016,,,,
477,2019-05-13,292.05,292.05,289.26,290.19,401,294.27792534032847,294.48309651332,292.44123552676405,,,,
478,2019-05-14,290.19,294.36,287.41,294.36,932,294.305283560219,294.46071532907996,292.68108108591855,,,,
479,2019-05-15,294.36,301.32,294.36,294.36,951,294.32352237347936,294.4424034510654,292.8909459501787,,,,
480,2019-05-16,288.8,296.22,285.09,290.66,247,293.1023482489863,293.7546937326899,292.61207770640635,293.43600000000004,290.2978517164105,284.00154128976834,280.3299913723558
481,2019-05-19,289.26,289.73,285.09,285.09,1032,290.4315654993242,292.1792948722008,291.6718179931056,,,,
482,2019-05-20,280.92,281.85,280.46,281.85,193,287.57104366621616,290.3012412590733,290.4440907439674,,,,
483,2019-05-21,278.14,278.14,276.29,277.21,793,284.11736244414413,287.9210155756054,288.7898294009715,,,,
484,2019-05-22,277.21,282.77,277.21,278.14,288,282.1249082960961,286.1426491073135,287.45860072585003,,,,
485,2019-05-23,278.14,283.7,278.14,280.46,255,281.56993886406406,285.109440178711,286.5837756351188,280.55,287.04856781094037,283.37398832799227,280.3574924508113
486,2019-05-26,278.14,278.6,276.75,276.75,147,279.9632925760427,283.58954196439987,285.35455368072894,,,,
487,2019-05-27,278.14,281.38,278.14,278.6,400,279.5088617173618,282.68235251632717,284.51023447063784,,,,
488,2019-05-28,282.31,282.31,276.75,281.85,187,280.2892411449079,282.53101569517673,284.1777051618081,,,,
489,2019-05-29,281.85,281.85,276.29,276.75,456,279.1094940966053,281.4799219324173,283.2492420165821,,,,
490,2019-05-30,281.85,282.77,279.07,279.07,464,279.0963293977369,281.0417543083414,282.72683676450936,278.604,284.23371187396026,282.50671772290275,280.1383058944599
491,2019-06-02,273.5,275.36,273.5,273.5,647,277.23088626515795,279.67052625227933,281.5734821689457,,,,
492,2019-06-03,273.5,277.68,272.11,275.82,296,276.76059084343865,278.9704305700467,280.8542968978275,,,,
493,2019-06-04,273.5,273.5,260.99,260.99,750,271.5037272289591,275.7012613754927,278.3712597855991,,,,
494,2019-06-06,255.89,268.4,255.89,261.45,1343,268.1524848193061,273.11012294358494,276.2561023123992,267.94,278.80247458264023,279.85822359146584,278.61351765765244
495,2019-06-10,261.45,263.31,259.6,263.31,215,266.53832321287075,271.3282824083876,274.6378395233493,,,,
496,2019-06-11,258.21,260.06,254.96,259.6,269,264.2255488085805,269.1958674250444,272.7581095829307,,,,
497,2019-06-12,259.6,261.91,255.42,261.91,396,263.45369920572034,267.8711642568545,271.40209588506434,,,,
498,2019-06-13,262.84,268.4,261.91,261.91,1181,262.93913280381355,266.7873162101537,270.2155838994313,261.6825,273.09581638842684,276.55354657483565,276.4971404504459
499,2019-06-16,256.82,256.82,248.93,254.5,471,260.12608853587574,264.5532587173984,268.2511359120024,,,,
500,2019-06-17,250.33,254.03,241.05,254.03,254,258.09405902391717,262.63993895059866,266.4734939230021,,,,
501,2019-06-18,254.03,254.96,250.33,254.03,438,256.7393726826115,261.07449550503526,264.91805718262685,,,,
502,2019-06-19,254.96,254.96,249.86,249.86,496,254.44624845507434,259.0354963223015,263.0358000347985,,,,
503,2019-06-20,248.01,254.96,249.86,254.96,231,254.61749897004955,258.294496990974,262.0263250304487,253.47600000000003,266.55587759228456,272.3576290157746,273.6194978941402
504,2019-06-23,254.96,254.96,245.23,249.4,1649,252.8783326466997,256.6773157198878,260.4480344016426,,,,
505,2019-06-24,245.69,247.54,241.98,245.69,2185,250.4822217644665,254.67962195263544,258.60328010143724,,,,
506,2019-06-25,245.69,248.01,244.76,245.23,985,248.73148117631098,252.9615088703381,256.9316200887576,,,,
507,2019-06-26,241.05,245.69,240.59,241.98,1694,246.480987450874,250.96487089391297,255.0626675776629,,,,
508,2019-06-27,238.74,245.69,238.74,241.98,2873,244.9806583005827,249.3312580041106,253.42733413045502,244.856,259.32258506152306,267.3573328310883,270.0240606573726
509,2019-06-30,239.2,239.2,232.25,234.56,1852,241.5071055337218,246.64557473063593,251.06891736414815,,,,
510,2019-07-01,233.17,238.27,233.17,236.88,1927,239.96473702248124,244.8700156887021,249.29530269362965,,,,
511,2019-07-02,233.17,243.37,233.17,242.91,1089,240.94649134832085,244.51364919984715,248.49713985692594,,,,
512,2019-07-03,254.96,254.96,241.05,244.76,3696,242.21766089888058,244.5584402544204,248.0299973748102,,,,
513,2019-07-04,244.76,244.76,242.44,242.91,5911,242.44844059925373,244.25872384452575,247.38999770295894,240.404,253.01639004101537,262.4567268617995,266.32155307520105
514,2019-07-07,238.74,241.05,235.95,236.42,1621,240.4389603995025,242.8335013273392,246.01874799008908,,,,
515,2019-07-08,231.78,241.05,236.42,238.74,2041,239.872640266335,242.08922835873207,245.10890449132793,,,,
516,2019-07-09,237.35,239.2,237.35,238.27,1868,239.33842684422336,241.39482320259896,244.25404142991195,,,,
517,2019-07-10,241.05,241.05,237.81,239.2,1418,239.29228456281558,240.99576443849006,243.62228625117297,,,,
518,2019-07-11,238.27,241.05,238.27,239.2,2905,239.26152304187707,240.66926181331004,243.06950046977636,238.36599999999999,248.13292669401025,258.0765947051087,262.82710894080094
519,2019-07-14,240.59,241.05,239.2,239.66,969,239.39434869458472,240.48575966543547,242.64331291105432,,,,
520,2019-07-15,241.05,241.05,239.66,240.13,528,239.63956579638983,240.42107608990173,242.32914879717254,,,,
521,2019-07-16,239.2,248.01,239.2,246.62,697,241.96637719759326,241.54815316446505,242.86550519752598,,,,
522,2019-07-17,241.98,258.67,241.52,258.67,978,247.5342514650622,244.66121622547138,244.84106704783522,,,,
523,2019-07-18,253.57,253.57,241.05,241.05,1610,245.37283431004147,244.00463145720386,244.36718366685582,245.22600000000003,247.1639511293402,255.74012294054347,260.62697032320085
524,2019-07-21,236.42,241.05,236.88,236.88,931,242.54188954002768,242.7092439195304,243.43128570849882,,,,
525,2019-07-22,232.25,240.59,236.88,239.2,284,241.42792636001846,242.07119957052487,242.90237499493648,,,,
526,2019-07-23,243.84,243.84,235.49,243.37,778,242.07528424001234,242.3073451031567,242.96082812056943,,,,
527,2019-07-24,243.37,245.69,239.66,245.69,680,243.2801894933416,242.9223732662191,243.30197460549826,,,,
528,2019-07-25,245.69,245.69,238.74,240.59,2250,242.38345966222775,242.4983053996338,242.96297777981096,241.14600000000002,245.15796741956015,253.08664604226283,258.19184903280075
529,2019-07-28,236.42,241.98,236.42,238.74,1103,241.16897310815187,241.81497714515493,242.4351055573346,,,,
530,2019-07-29,243.37,246.15,241.98,241.98,1941,241.4393154054346,241.84498130058128,242.37821736266778,,,,
531,2019-07-30,246.62,251.25,243.37,245.23,2221,242.7028769369564,242.46043924593013,242.7346901923343,,,,
532,2019-07-31,257.28,257.28,244.3,254.96,5632,246.78858462463762,244.73308665576099,244.26285391829254,,,,
533,2019-08-01,257.28,264.23,250.33,257.74,10943,250.4390564164251,247.09797999107715,245.94749717850598,247.73000000000002,246.01531161304013,252.11271039821503,256.88411790370066
534,2019-08-04,258.21,258.21,249.86,249.86,1729,250.24603761095008,247.60016544724493,246.43656003119276,,,,
535,2019-08-05,254.5,254.5,245.69,245.69,2343,248.72735840730007,247.2528626386549,246.34324002729366,,,,
536,2019-08-06,241.98,244.76,241.98,244.76,1192,247.4049056048667,246.79961488617218,246.14533502388196,,,,
537,2019-08-07,240.59,252.18,240.59,250.33,1061,248.37993706991116,247.44150308868632,246.6684181458967,,,,
538,2019-08-08,245.69,250.33,245.69,245.69,267,247.4832913799408,247.1230479816524,246.54611587765962,247.266,246.43220774202678,251.23149032581227,255.6818531657381
539,2019-08-11,244.76,246.15,241.98,245.69,844,246.88552758662723,246.86249380317014,246.43910139295218,,,,
540,2019-08-12,244.76,251.72,242.44,247.08,414,246.95035172441817,246.90204038441192,246.51921371883316,,,,
541,2019-08-13,248.01,251.72,245.69,247.54,1150,247.14690114961212,247.01803304179154,246.646812003979,,,,
542,2019-08-14,249.4,249.4,245.69,247.08,1096,247.1246007664081,247.0292997614658,246.7009605034816,,,,
543,2019-08-15,247.08,249.86,246.62,247.08,765,247.10973384427206,247.03851798665383,246.7483404405464,246.894,246.58613849468455,250.44285572111912,254.58337152002082
544,2019-08-18,245.69,247.08,239.66,243.37,1757,245.86315589618138,246.37151471635312,246.3260478854781,,,,
545,2019-08-19,241.05,248.01,241.05,248.01,881,246.57877059745425,246.66942113156162,246.53654189979332,,,,
546,2019-08-20,252.64,252.64,244.76,244.76,662,245.97251373163618,246.32225365309586,246.31447416231916,,,,
547,2019-08-21,245.69,250.33,242.44,248.47,1555,246.80500915442414,246.7127529888966,246.58391489202927,,,,
548,2019-08-22,248.47,250.33,245.69,248.01,2108,247.2066727696161,246.94861608182447,246.7621755305256,246.52399999999997,246.56542566312305,249.73033649909746,253.5759500800182
549,2019-08-25,243.84,248.01,243.84,248.01,1872,247.4744485130774,247.1415949760382,246.9181535892099,,,,
550,2019-08-26,252.64,264.23,252.64,259.6,12354,251.51629900871828,249.4067595258494,248.50338439055867,,,,
551,2019-08-27,264.23,265.62,259.6,260.52,8621,254.51753267247886,251.4273487029677,250.00546134173882,,,,
552,2019-08-28,259.6,263.31,259.6,260.99,4719,256.6750217816526,253.16601257515538,251.37852867402148,,,,
553,2019-08-29,261.45,262.84,260.06,261.45,1984,258.2666811877684,254.6721921069453,252.6374625897688,258.114,250.41495044208204,251.254638953807,254.14320632001593
554,2019-09-01,261.45,262.84,258.67,259.6,2080,258.71112079184564,255.56815717840976,253.5077797660477,,,,
555,2019-09-02,254.96,260.06,254.96,257.74,2489,258.38741386123047,255.96303769142617,254.03680729529174,,,,
556,2019-09-03,257.28,261.91,254.96,261.91,3100,259.5616092408203,257.0443035657123,255.02095638338028,,,,
557,2019-09-04,257.28,266.55,257.28,263.77,5025,260.9644061605469,258.2671574628555,256.11458683545777,,,,
558,2019-09-05,260.06,266.55,259.13,263.77,5845,261.8996041070313,259.26767428779084,257.07151348102553,261.358,254.0626336280547,253.09161368947844,255.04505553001394
559,2019-09-08,260.06,261.91,259.6,260.99,1483,261.59640273802086,259.5808244172834,257.56132429589735,,,,
560,2019-09-09,260.99,260.99,257.28,260.06,683,261.08426849201396,259.6679472505046,257.8736587589102,,,,
561,2019-09-10,258.67,260.99,253.57,258.67,2385,260.27951232800933,259.4865022958674,257.97320141404646,,,,
562,2019-09-11,259.6,260.52,257.28,257.28,1685,259.27967488533955,259.0853200602551,257.88655123729063,,,,
563,2019-09-12,259.6,259.6,255.42,255.42,784,257.99311659022635,258.41889823111785,257.5782323326293,258.48400000000004,255.53642241870315,254.0720475641187,255.47492358876218
564,2019-09-15,251.25,255.89,251.25,252.18,930,256.05541106015096,257.2845530981873,256.9034532910506,,,,
565,2019-09-16,248.47,262.38,246.62,250.33,2198,254.1469407067673,256.02008889851686,256.0817716296693,,,,
566,2019-09-17,248.01,259.13,248.01,254.5,6235,254.2646271378449,255.74370909878652,255.88405017596062,,,,
567,2019-09-18,259.13,261.91,255.42,260.52,2301,256.34975142522995,256.61212562627986,256.46354390396556,,,,
568,2019-09-19,264.23,266.55,257.74,257.74,2066,256.81316761682,256.81719369422893,256.62310091596987,255.054,255.3756149458021,254.25058437064257,255.42230814016693
569,2019-09-22,261.91,261.91,253.57,254.96,955,256.19544507788004,256.47952211346,256.4152133014736,,,,
570,2019-09-23,254.03,254.96,252.64,254.96,318,255.78363005192006,256.2032453655582,256.2333116387894,,,,
571,2019-09-24,254.96,257.28,254.03,254.96,1407,255.50908670128007,255.9772007536385,256.07414768394074,,,,
572,2019-09-26,250.33,256.35,250.33,254.96,168,255.3260578008534,255.79225516206787,255.93487922344815,254.96,255.23707663053477,254.37956903052572,255.36451962264607
573,2019-09-29,257.28,257.74,253.11,254.96,535,255.2040385339023,255.64093604169187,255.81301932051713,,,,
574,2019-09-30,256.35,257.28,253.11,255.42,1645,255.2760256892682,255.60076585229334,255.7638919054525,,,,
575,2019-10-01,255.89,258.67,255.89,258.21,539,256.25401712617884,256.07517206096725,256.06965541727095,,,,
576,2019-10-02,259.6,259.6,257.28,259.13,1690,257.21267808411926,256.63059532260957,256.4521984901121,,,,
577,2019-10-03,257.28,260.52,257.28,260.52,1181,258.3151187227462,257.3377598094078,256.9606736788481,257.648,256.0407177536899,254.97382920679377,255.64995466981532
578,2019-10-10,264.23,264.23,260.06,260.06,110,258.8967458151642,257.8327125713337,257.3480894689921,260.06,257.38047850245994,255.89858753283124,256.2012103360884
579,2019-10-14,258.67,258.67,254.96,257.74,850,258.51116387677615,257.8158557401821,257.3970782853681,,,,
580,2019-10-15,261.91,261.91,255.42,255.42,160,257.4807759178508,257.3802456056035,257.1499434996971,,,,
581,2019-10-16,257.28,257.28,246.62,246.62,14577,253.86051727856722,255.42383731367556,255.83370056223492,,,,
582,2019-10-17,251.25,255.89,251.25,254.96,1950,254.22701151904482,255.33950325664364,255.72448799195556,253.685,256.14865233497335,255.49611707231645,255.88668404407736
583,2019-10-21,254.96,254.96,253.11,254.96,2322,254.47134101269654,255.2705026645266,255.6289269929611,,,,
584,2019-10-22,254.96,257.28,254.5,257.28,1758,255.40756067513104,255.63586581643082,255.83531111884096,,,,
585,2019-10-23,260.06,260.06,255.42,259.13,1385,256.6483737834207,256.2711629407161,256.24714722898585,,,,
586,2019-10-24,254.03,260.52,257.28,260.06,7739,257.7855825222805,256.9600424060405,256.7237538253626,257.8575,256.7182682233156,255.92545942280435,256.1330360385677
587,2019-10-31,255.89,261.91,255.89,259.13,4147,258.23372168152036,257.3545801503967,257.0245345971923,259.13,257.5221788155437,256.50810316411264,256.50765653374674
588,2019-11-03,261.45,264.23,258.21,259.13,3663,258.5324811210136,257.6773837594155,257.28771777254326,,,,
589,2019-11-04,260.06,261.91,259.6,261.91,3443,259.6583207473424,258.44695034861263,257.86550305097535,,,,
590,2019-11-05,262.84,263.31,260.06,260.52,12505,259.94554716489495,258.8238684670467,258.1973151696034,,,,
591,2019-11-06,260.94,267.57,259.74,261.54,3300,260.4770314432633,259.3177105639473,258.615150773403,,,,
592,2019-11-07,263.35,264.56,260.94,263.35,1971,261.4346876288422,260.0508540977751,259.2070069267276,261.29,258.7781192103625,257.3775389524558,257.1054494670284
593,2019-11-10,263.35,265.76,262.15,262.15,3257,261.6731250858948,260.4325169890887,259.57488106088664,,,,
594,2019-11-11,259.74,268.17,259.13,262.15,2851,261.83208339059655,260.7447866274362,259.8967709282758,,,,
595,2019-11-12,259.13,268.17,256.12,256.12,779,259.9280555937311,259.9039163315387,259.42467456224136,,,,
596,2019-11-13,253.11,256.72,251.9,253.11,2830,257.65537039582074,258.66865881671345,258.6353402419612,,,,
597,2019-11-17,259.13,263.35,251.9,251.9,703,255.73691359721386,257.437993577311,257.79342271171606,,,,
598,2019-11-18,250.09,258.53,250.09,254.31,1569,255.2612757314759,256.8692674723453,257.35799487275153,,,,
599,2019-11-19,254.31,259.13,253.71,256.72,1011,255.74751715431728,256.84212793191887,257.27824551365757,,,,
600,2019-11-20,251.9,253.11,250.09,251.3,1776,254.26501143621152,255.8344683079336,256.5309648244504,,,,
601,2019-11-21,254.91,254.91,250.09,250.09,450,252.87334095747434,254.79001952467294,255.72584422139408,252.86400000000003,256.71883076016115,256.70639384420593,256.71494568569364
602,2019-11-24,248.29,254.91,247.08,247.08,887,250.9422273049829,253.3881977929142,254.64511369371982,,,,
603,2019-11-25,245.27,251.9,245.88,248.29,920,250.0581515366553,252.46125273965708,253.85072448200484,,,,
604,2019-11-26,247.08,247.08,244.67,245.27,683,248.46210102443686,251.1537522415376,252.77813392175423,,,,
605,2019-11-27,250.09,252.5,245.88,248.89,220,248.60473401629127,250.7421609248944,252.29211718153493,,,,
606,2019-11-28,244.07,247.08,244.07,245.27,1619,247.49315601086087,249.74722257491356,251.41435253384307,246.95999999999998,253.4658871734408,254.93432223616847,255.49557747498193
607,2019-12-01,244.67,244.67,242.26,242.86,759,245.9487706739073,248.49500028856562,250.34505846711266,,,,
608,2019-12-02,242.86,252.5,242.86,243.46,758,245.11918044927154,247.57954569064458,249.48442615872358,,,,
609,2019-12-03,244.07,244.67,243.46,244.67,303,244.96945363284772,247.05053738325466,248.88262288888313,,,,
610,2019-12-04,245.88,256.12,244.67,256.12,239,248.6863024218985,248.69953058629926,249.78729502777276,,,,
611,2019-12-05,256.12,259.13,254.31,257.33,1604,251.56753494793236,250.26870684333574,250.73013314930114,248.888,251.93992478229387,253.83499092050147,254.66963029060918
612,2019-12-08,257.33,262.15,254.31,262.15,525,255.09502329862158,252.42894196272923,252.1576165056385,,,,
613,2019-12-09,262.15,273.6,262.15,268.78,10204,259.65668219908105,255.40186160586936,254.23541444243367,,,,
614,2019-12-10,273.6,279.02,266.36,269.98,6159,263.0977881327207,258.052432222984,256.20348763712946,,,,
615,2019-12-11,274.8,296.5,271.19,288.66,12305,271.61852542181384,263.6174445460778,260.26055168248826,,,,
616,2019-12-12,289.26,289.26,274.2,279.62,6307,274.28568361454256,266.5270000831546,262.6804827221772,273.838,259.23928318819594,257.47190166222845,257.06567650428303
617,2019-12-15,276.01,277.81,274.2,274.8,1360,274.45712240969505,268.0311818862174,264.1954223819051,,,,
618,2019-12-16,280.23,280.23,265.76,270.58,2943,273.16474827313004,268.4946033614506,264.99349458416697,,,,
619,2019-12-17,267.57,267.57,265.16,265.16,580,270.4964988487534,267.8883118411868,265.0143077611461,,,,
620,2019-12-18,263.35,266.97,263.35,265.16,1099,268.71766589916894,267.39225514278917,265.0325192910028,,,,
621,2019-12-19,265.16,268.17,265.16,265.16,982,267.53177726611267,266.9863905713729,265.04845437962746,268.172,262.21685545879734,259.4173740872778,258.45396694124764
622,2019-12-22,265.16,272.99,265.16,270.58,591,268.5478515107418,267.6397741038505,265.739897582174,,,,
623,2019-12-23,271.19,274.2,269.98,274.2,1848,270.43190100716123,268.83254244860495,266.79741038440227,,,,
624,2019-12-24,274.2,274.2,265.16,265.76,4816,268.8746006714408,268.27389836704043,266.66773408635197,,,,
625,2019-12-25,270.58,270.58,266.36,268.17,432,268.63973378096057,268.25500775485125,266.85551732555797,,,,
626,2019-12-26,268.17,271.19,268.17,268.78,633,268.6864891873071,268.35046089033284,267.0960776598632,269.498,264.64390363919824,261.25021516231817,259.83447107359166
627,2019-12-29,269.38,269.38,267.57,268.17,1035,268.5143261248714,268.3176498193632,267.23031795238035,,,,
628,2019-12-30,268.17,269.38,265.16,269.38,1614,268.8028840832476,268.5108043976608,267.4990282083328,,,,
629,2019-12-31,269.38,271.19,269.38,271.19,1284,269.5985893888317,268.9979308708134,267.9603996822912,,,,
630,2020-01-01,271.19,276.61,269.98,272.99,1703,270.7290595925545,269.72376162157457,268.5890997220048,,,,
631,2020-01-02,277.81,278.42,274.2,277.21,3750,272.889373061703,271.08489587219736,269.6667122567542,271.788,267.02526909279885,263.1661760418967,261.32866218939273
632,2020-01-05,281.43,288.66,280.23,282.03,14282,275.936248707802,273.07491480452506,271.2121232246599,,,,
633,2020-01-06,295.89,297.7,283.24,295.29,17349,282.38749913853474,277.11402120370235,274.2218578215774,,,,
634,2020-01-07,295.29,307.34,290.47,298.3,8741,287.6916660923565,280.9660173484837,277.2316255938802,,,,
635,2020-01-08,301.32,310.36,292.28,302.52,13147,292.634444061571,284.884923285123,280.39267239464516,,,,
636,2020-01-09,304.33,328.44,297.7,325.42,24426,303.562962707714,292.2549372332825,286.0210883453145,300.712,278.25417939519923,269.9926894888245,266.25157941571865
637,2020-01-12,331.45,357.97,331.45,357.97,29467,321.6986418051427,304.20313046359473,295.0147023021502,,,,
638,2020-01-13,364.59,388.7,358.57,367.61,27624,337.0024278700952,315.7316521974866,304.0891145143815,,,,
639,2020-01-14,364.59,379.06,346.52,362.79,22065,345.59828524673014,324.2877154343072,311.4267252000838,,,,
640,2020-01-15,370.02,370.02,361.58,370.02,6772,353.73885683115344,332.60267626443317,318.75088455007335,,,,
