,datetime,open_price,higest_price,lowest_price,price_1d,volume,1D_EMA_5,1D_EMA_10,1D_EMA_15,price_1w,1W_EMA_5,1W_EMA_10,1W_EMA_15
35,2019-11-20,612.77,660.68,612.77,660.68,659,561.0241108243837,480.6791425026348,426.52066776301336,,,,
36,2019-11-21,673.61,726.31,673.61,726.31,7993,616.1194072162558,525.3392984112467,463.99433429263667,606.156,447.5112197884213,375.2763878277935,331.36754541939814
37,2019-11-24,740.69,769.91,653.97,653.97,4851,628.7362714775039,548.7266987001109,487.7412925060571,,,,
38,2019-11-25,666.91,666.91,606.06,646.3,1776,634.5908476516693,566.4672989364543,507.5611309428,,,,
39,2019-11-26,658.76,685.11,658.76,685.11,30,651.430565101113,588.0386991298262,529.75473957495,,,,
40,2019-11-27,671.7,671.7,620.43,637.68,852,646.847043400742,597.0643901971305,543.2453971280813,,,,
41,2019-11-28,650.14,650.14,598.87,599.83,683,631.1746956004947,597.5672283431068,550.3184724870712,644.578,513.2001465256142,424.24031731364914,370.5188522419734
42,2019-12-01,589.29,589.29,576.36,576.36,1340,612.9031304003299,593.71136864436,553.5736634261873,,,,
43,2019-12-02,575.4,601.75,555.28,601.75,7589,609.1854202668867,595.1729379817491,559.5957054979139,,,,
44,2019-12-03,592.17,592.17,569.17,569.17,440,595.8469468445911,590.4451310759765,560.7924923106746,,,,
45,2019-12-04,558.15,584.5,558.15,575.4,934,589.0312978963941,587.7096526985262,562.6184307718402,,,,
46,2019-12-05,574.92,617.08,574.92,605.1,4426,594.3875319309294,590.8715340260668,567.9286269253602,585.5559999999999,537.3187643504094,453.5704414384402,397.3984957117267
47,2019-12-08,593.12,621.39,593.12,621.39,1605,603.3883546206196,596.4203460213273,574.6112985596901,,,,
48,2019-12-09,629.54,683.2,628.58,651.58,2559,619.4522364137464,606.4493740174496,584.2323862397288,,,,
49,2019-12-10,661.16,696.61,651.58,694.69,3151,644.5314909424976,622.4931241960951,598.0395879597627,,,,
50,2019-12-11,704.76,748.35,704.76,748.35,5950,679.1376606283318,645.3761925240779,616.8283894647924,,,,
51,2019-12-12,752.19,762.73,713.86,713.86,3249,690.7117737522212,657.8277938833364,628.9573407816933,685.9739999999999,586.8705095669396,495.8256339041783,433.4704337477608
52,2019-12-15,727.27,769.91,727.27,733.5,1417,704.9745158348142,671.5863768136388,642.0251731839817,,,,
53,2019-12-16,756.98,756.98,729.19,735.9,2500,715.2830105565428,683.2797628475225,653.7595265359839,,,,
54,2019-12-17,747.39,808.24,724.4,764.64,6126,731.7353403710285,698.072533238882,667.619585718986,,,,
55,2019-12-18,775.18,813.99,750.27,779.97,6936,747.8135602473524,712.9629817409034,681.6633875041127,,,,
56,2019-12-19,795.3,795.3,757.94,777.1,2208,757.5757068315683,724.6242577880118,693.5929640660987,758.222,643.9876730446265,543.5340641034186,474.0643795292907
57,2019-12-22,762.25,766.08,748.35,762.25,2248,759.1338045543789,731.4653018265551,702.1750935578364,,,,
58,2019-12-23,748.83,801.53,747.39,771.35,2072,763.2058697029194,738.7170651308178,710.8219568631068,,,,
59,2019-12-24,742.6,813.51,742.6,774.22,11942,766.877246468613,745.1721441979417,718.7467122552185,,,,
60,2019-12-25,766.56,788.12,766.56,775.66,485,769.8048309790753,750.7153907074069,725.8608732233162,,,,
61,2019-12-26,760.33,840.34,760.33,840.34,7732,793.3165539860503,767.0107742151511,740.1707640704017,784.764,690.9131153630843,587.3940524482516,512.9018320881294
62,2019-12-29,854.71,924.18,843.21,924.18,6968,836.9377026573669,795.5869970851235,763.1719185616015,,,,
63,2019-12-30,942.39,975.93,923.7,952.93,12438,875.601801771578,824.1948157969191,786.8916787414014,,,,
64,2019-12-31,934.24,981.2,934.24,957.72,6471,902.9745345143855,848.4721220156611,808.2452188987262,,,,
65,2020-01-01,962.99,967.3,924.66,943.83,4384,916.5930230095904,865.8099180128136,825.1933165363854,,,,
66,2020-01-02,962.03,962.03,925.62,948.62,980,927.2686820063936,880.8662965559383,840.6216519693372,945.4559999999999,775.7607435753896,652.4962247303877,566.9711030771132
67,2020-01-05,947.66,985.99,934.24,960.59,3169,938.3757880042624,895.3615153639495,855.6176954731701,,,,
68,2020-01-06,944.3,960.11,924.66,940.95,1354,939.2338586695083,903.6503307523222,866.2842335390238,,,,
69,2020-01-07,987.9,987.9,900.71,948.62,889,942.3625724463388,911.8266342519,876.5762043466458,,,,
70,2020-01-08,966.82,966.82,930.41,930.41,1201,938.3783816308926,915.2054280242818,883.3054288033151,,,,
71,2020-01-09,948.62,948.62,929.93,943.35,614,940.0355877539284,920.3226229289578,890.8110002029007,944.784,832.1018290502598,705.6394565975899,614.197715192474
72,2020-01-12,958.2,974.97,920.35,971.61,7452,950.5603918359524,929.6476005782381,900.9108751775381,,,,
73,2020-01-13,962.99,1049.23,962.51,1010.9,4341,970.6735945573016,944.4207641094674,914.6595157803457,,,,
74,2020-01-14,993.17,1111.99,993.17,1111.99,7548,1017.7790630382011,974.887897907746,939.3258263078025,,,,
75,2020-01-15,1134.03,1219.79,1134.03,1197.75,3571,1077.769375358801,1015.4082801063375,971.6288480193272,,,,
76,2020-01-16,1221.7,1317.52,1195.35,1262.91,3755,1139.4829169058676,1060.408592814276,1008.0389920169113,1111.032,925.0785527001732,779.3471917616644,676.3020007934148
77,2020-01-19,1270.57,1293.57,1197.27,1197.27,1433,1158.7452779372452,1085.292485029862,1031.6928680147973,,,,
78,2020-01-20,1219.31,1236.08,1150.8,1173.79,4387,1163.7601852914968,1101.3829422971598,1049.4550095129475,,,,
79,2020-01-21,1197.27,1197.75,1137.38,1178.11,3518,1168.5434568609978,1115.3333164249489,1065.5368833238292,,,,
80,2020-01-22,1197.75,1197.75,1150.32,1163.73,2112,1166.9389712406653,1124.1327134385945,1077.8110229083507,,,,
81,2020-01-23,1179.06,1179.06,1126.36,1148.4,3480,1160.7593141604436,1128.5449473588499,1086.6346450448068,1172.26,1007.4723684667822,850.7858841686344,738.296750694238
82,2020-01-26,1126.36,1171.4,1111.99,1129.24,1760,1150.2528761069625,1128.6713205663316,1091.9603144142059,,,,
83,2020-01-27,1151.75,1192.48,1141.69,1192.48,1202,1164.3285840713083,1140.2728986451802,1104.52527511243,,,,
84,2020-01-28,1196.79,1197.27,1154.63,1154.63,1364,1161.0957227142057,1142.8832807096928,1110.7883657233765,,,,
85,2020-01-29,1154.63,1177.63,1154.63,1177.63,355,1166.6071484761374,1149.2008660352033,1119.1435700079546,,,,
86,2020-01-30,1154.63,1176.19,1148.88,1149.84,1530,1161.0180989840915,1149.3170722106208,1122.9806237569603,1160.764,1058.569578977855,907.1455415925191,791.1051568574583
87,2020-02-02,1149.84,1169.0,1149.84,1149.84,1740,1157.2920659893944,1149.412149990508,1126.3380457873402,,,,
88,2020-02-03,1157.02,1157.02,1146.01,1147.92,930,1154.1680439929296,1149.1408499922336,1129.0357900639228,,,,
89,2020-02-04,1134.03,1134.03,1131.15,1131.15,445,1146.495362661953,1145.869786357282,1129.3000663059324,,,,
90,2020-02-05,1152.71,1200.14,1149.84,1180.98,3230,1157.9902417746355,1152.2534615650488,1135.7600580176909,,,,
91,2020-02-06,1188.17,1237.99,1180.98,1184.33,3050,1166.7701611830903,1158.0855594623126,1141.8313007654795,1158.844,1091.9943859852367,952.9088976666064,837.072512250276
92,2020-02-09,1160.86,1197.75,1156.07,1177.63,479,1170.3901074553937,1161.6390941055286,1146.3061381697944,,,,
93,2020-02-10,1197.75,1197.75,1173.79,1187.69,75,1176.1567383035958,1166.3756224499778,1151.47912089857,,,,
94,2020-02-11,1210.68,1210.68,1163.25,1163.25,1025,1171.8544922023973,1165.8073274590727,1152.9504807862488,,,,
95,2020-02-12,1155.59,1227.93,1155.59,1191.04,2450,1178.249661468265,1170.3950861028775,1157.7116706879679,,,,
96,2020-02-13,1209.73,1279.2,1204.93,1221.22,4242,1192.5731076455102,1179.635979538718,1165.6502118519718,1188.166,1124.0515906568246,995.6829162726779,880.9591982189914
97,2020-02-16,1221.22,1315.13,1221.22,1246.14,8993,1210.4287384303402,1191.7276196225873,1175.7114353704753,,,,
98,2020-02-17,1269.61,1327.11,1269.61,1322.31,5704,1247.7224922868936,1215.4698706002987,1194.036255949166,,,,
99,2020-02-18,1343.39,1343.39,1293.57,1327.58,4423,1274.3416615245958,1235.8535304911534,1210.7292239555202,,,,
100,2020-02-19,1307.94,1348.66,1306.98,1341.48,2007,1296.721107683064,1255.0583431291254,1227.07307096108,,,,
101,2020-02-20,1341.48,1345.79,1316.09,1316.09,2160,1303.1774051220427,1266.1550080147388,1238.200187090945,1310.72,1186.2743937712164,1052.962386041282,934.6792984416176
102,2020-02-23,1341.48,1447.36,1314.65,1440.65,5152,1349.0016034146952,1297.881370193877,1263.506413704577,,,,
103,2020-02-24,1440.65,1426.76,1384.6,1419.57,2329,1372.5244022764637,1320.0065756131721,1283.0143619915048,,,,
104,2020-02-25,1403.76,1499.58,1403.76,1494.31,2005,1413.1196015176424,1351.698107319868,1309.4263167425665,,,,
105,2020-02-26,1509.16,1524.01,1485.21,1487.6,1315,1437.9464010117617,1376.4075423526192,1331.6980271497457,,,,
106,2020-02-27,1461.73,1484.25,1389.39,1413.34,689,1429.7442673411745,1383.122534652143,1341.9032737560276,1451.0939999999998,1274.5475958474776,1125.3499522155942,999.2311361364153
107,2020-03-01,1413.34,1441.61,1365.91,1365.91,2755,1408.4661782274497,1379.992982897208,1344.904114536524,,,,
108,2020-03-02,1341.48,1341.48,1338.6,1338.6,480,1385.1774521516331,1372.4669860068066,1344.1161002194585,,,,
109,2020-03-03,1338.6,1341.48,1287.34,1303.15,1502,1357.8349681010889,1359.8638976419327,1338.9953376920262,,,,
110,2020-03-04,1277.76,1314.17,1191.52,1314.17,2951,1343.2799787340593,1351.5559162524903,1335.892170480523,,,,
111,2020-03-05,1288.3,1322.31,1220.74,1276.8,647,1321.1199858227062,1337.9639314793103,1328.5056491704574,1319.726,1289.6070638983185,1160.6910518127588,1039.2929941193634
112,2020-03-10,1251.41,1251.41,1154.63,1154.63,760,1265.6233238818043,1304.6304893921629,1306.7711930241503,,,,
113,2020-03-11,1177.63,1270.09,1157.5,1270.09,1462,1267.112215921203,1298.3504004117697,1302.1860438961317,,,,
114,2020-03-12,1253.8,1269.13,1183.85,1250.45,5462,1261.5581439474688,1289.6412367005387,1295.7190384091152,1225.0566666666666,1268.0902648211013,1172.3938908771056,1062.5134531877763
115,2020-03-15,1225.54,1225.54,1155.11,1191.52,11816,1238.2120959649792,1271.8010118458953,1282.6941586079759,,,,
116,2020-03-16,1169.0,1212.6,1169.0,1196.79,2415,1224.4047306433195,1258.1626460557325,1271.956138781979,,,,
117,2020-03-17,1178.58,1178.58,1092.35,1101.93,1288,1183.5798204288797,1229.7567104092354,1250.7028714342316,,,,
118,2020-03-18,1080.37,1145.05,1077.97,1122.53,1277,1163.2298802859198,1210.2609448802834,1234.6812625049527,,,,
119,2020-03-19,1138.82,1188.17,1106.72,1169.0,1488,1165.1532535239467,1202.75895490205,1226.4711046918335,1156.354,1230.8448432140676,1169.477547081268,1074.2435215393043
120,2020-03-22,1146.48,1149.84,1146.01,1149.84,80,1160.0488356826313,1193.1373267380409,1216.8922166053544,,,,
121,2020-05-13,1126.84,1126.84,1126.84,1126.84,10,1148.979223788421,1181.0832673311243,1205.6356895296851,,,,
122,2020-06-29,1104.32,1193.92,1082.29,1194.87,1315,1164.2761491922806,1183.5899459981924,1204.2899783384746,,,,
123,2020-06-30,1188.17,1314.17,1188.17,1314.17,340,1214.2407661281873,1207.331773998521,1218.0249810461653,,,,
124,2020-07-01,1340.04,1365.43,1340.04,1365.43,50,1264.6371774187915,1236.07690599879,1236.4506084153948,,,,
125,2020-07-05,1338.12,1338.12,1228.89,1228.89,7408,1252.7214516125277,1234.7701958171917,1235.5055323634704,,,,
126,2020-07-06,1228.89,1269.61,1228.89,1264.82,2363,1256.7543010750185,1240.2337965777022,1239.1698408180366,,,,
127,2020-07-07,1284.47,1341.0,1284.47,1317.52,2257,1277.0095340500125,1254.2858335635744,1248.9636107157821,,,,
128,2020-07-08,1291.17,1341.48,1291.17,1341.48,1360,1298.499689366675,1270.1393183701973,1260.5281593763093,,,,
129,2020-07-09,1315.13,1315.13,1288.78,1312.73,1262,1303.2431262444502,1277.883078666525,1267.0533894542705,1293.0880000000002,1276.7732978662125,1224.941637987767,1160.683980328728
130,2020-07-12,1286.86,1341.48,1286.86,1314.65,2113,1307.0454174963002,1284.5679734544294,1273.0029657724865,,,,
131,2020-07-13,1294.05,1339.56,1294.05,1339.56,120,1317.8836116642,1294.5665237354422,1281.3225950509257,,,,
132,2020-07-14,1341.48,1365.43,1322.31,1322.31,286,1319.3590744428002,1299.6107921471798,1286.4460206695599,,,,
133,2020-07-15,1341.0,1348.66,1341.0,1348.66,499,1329.1260496285336,1308.5288299386016,1294.2227680858648,,,,
134,2020-07-16,1322.31,1370.22,1322.31,1370.22,875,1342.8240330856893,1319.7454063134014,1303.7224220751316,1339.08,1297.5421985774751,1245.6940674445366,1182.983482787637
135,2020-07-20,1397.53,1397.53,1296.92,1296.92,645,1327.522688723793,1315.5953324382374,1302.87211931574,,,,
136,2020-07-21,1319.92,1349.14,1303.15,1341.48,670,1332.175125815862,1320.301635631285,1307.6981044012725,,,,
137,2020-07-22,1315.13,1341.48,1315.13,1322.31,1014,1328.886750543908,1320.6667927892333,1309.5245913511135,,,,
138,2020-07-23,1331.9,1342.44,1331.9,1341.48,690,1333.0845003626055,1324.4510122821,1313.5190174322242,1325.5475000000001,1306.8772990516502,1260.2128733637117,1200.8039849391826
139,2020-07-26,1327.11,1355.85,1327.11,1355.85,310,1340.673000241737,1330.1599191399,1318.8103902531964,,,,
140,2020-07-27,1353.46,1355.85,1314.65,1340.52,1795,1340.6220001611582,1332.0435702053726,1321.5240914715469,,,,
141,2020-07-28,1319.92,1319.92,1314.65,1314.65,240,1331.9646667741056,1328.8811028953048,1320.6648300376035,,,,
142,2020-07-29,1307.94,1314.65,1298.36,1298.84,1693,1320.923111182737,1323.4190841870675,1317.936726282903,,,,
143,2020-07-30,1298.84,1305.55,1298.36,1305.55,150,1315.7987407884916,1320.170159789419,1316.38838549754,1323.0819999999999,1312.2788660344336,1271.6436236612187,1216.0887368217848
144,2020-08-02,1281.59,1293.57,1279.67,1279.67,577,1303.7558271923278,1312.8064943731608,1311.7985873103476,,,,
145,2020-08-03,1302.67,1305.55,1279.67,1294.05,1318,1300.520551461552,1309.3962226689496,1309.580013896554,,,,
146,2020-08-05,1294.05,1294.05,1272.01,1293.57,660,1298.203700974368,1306.5187276382314,1307.5787621594848,,,,
147,2020-08-06,1288.78,1288.78,1272.01,1272.01,135,1289.4724673162455,1300.2444135221892,1303.1326668895492,1284.825,1303.1275773562893,1274.0402375409972,1224.6807697190618
148,2020-08-09,1272.01,1293.57,1269.61,1293.57,740,1290.8383115441638,1299.0308837908822,1301.9373335283556,,,,
149,2020-08-10,1293.57,1312.73,1293.57,1312.73,440,1298.1355410294427,1301.52163219254,1303.286416837311,,,,
150,2020-08-11,1293.57,1293.57,1281.59,1281.59,1044,1292.620360686295,1297.8976990666235,1300.5743647326472,,,,
151,2020-08-12,1263.38,1283.99,1263.38,1272.49,130,1285.91024045753,1293.2781174181464,1297.0638191410662,,,,
152,2020-08-13,1274.4,1274.4,1273.45,1273.45,195,1281.756826971687,1289.6730051603015,1294.1120917484332,1286.766,1297.6737182375264,1276.354012533543,1232.441423504179
153,2020-08-16,1273.93,1295.01,1269.61,1295.01,660,1286.1745513144579,1290.6433678584285,1294.224330279879,,,,
154,2020-08-17,1310.34,1312.73,1303.15,1307.94,670,1293.4297008763053,1293.7882100659867,1295.9387889948941,,,,
155,2020-08-18,1321.36,1327.11,1295.96,1327.11,990,1304.6564672508703,1299.8467173267163,1299.8351903705325,,,,
156,2020-08-19,1322.31,1322.31,1295.96,1298.84,395,1302.7176448339137,1299.663677812768,1299.7107915742158,,,,
157,2020-08-20,1322.31,1322.31,1322.31,1322.31,20,1309.248429889276,1303.7811909377192,1302.5356926274387,1310.242,1301.8631454916842,1282.5154648001715,1242.1664955661568
158,2020-08-23,1322.31,1322.31,1317.52,1317.52,90,1312.005619926184,1306.27915622177,1304.408731049009,,,,
159,2020-08-24,1343.87,1370.7,1318.96,1342.44,835,1322.1504132841228,1312.8538550905391,1309.162639667883,,,,
160,2020-08-25,1351.06,1351.06,1317.52,1341.48,250,1328.593608856082,1318.0586087104411,1313.2023097093975,,,,
161,2020-08-26,1341.48,1341.48,1317.52,1336.21,665,1331.1324059040548,1321.358861672179,1316.078270995723,,,,
162,2020-08-27,1320.4,1320.4,1317.52,1319.92,170,1327.39493726937,1321.0972504590554,1316.5584871212575,1331.514,1311.746763661123,1291.4242893819583,1253.3349336203871
163,2020-08-30,1319.92,1346.27,1336.69,1346.27,350,1333.6866248462468,1325.6741140119543,1320.2724262311003,,,,
164,2020-08-31,1351.06,1390.35,1351.06,1379.81,1230,1349.0610832308312,1335.5170023734172,1327.7146229522127,,,,
165,2020-09-02,1389.39,1441.61,1375.01,1408.55,1586,1368.8907221538875,1348.7957292146139,1337.819045083186,,,,
166,2020-09-03,1436.34,1436.34,1389.39,1389.39,180,1375.7238147692583,1356.1765057210478,1344.2654144477876,1381.005,1334.8328424407487,1307.7116913125114,1269.2936919178387
167,2020-09-06,1401.37,1437.3,1388.43,1434.9,2190,1395.4492098461724,1370.489868317221,1355.5947376418142,,,,
168,2020-09-07,1408.55,1490.48,1406.64,1476.58,1919,1422.492806564115,1389.7789831686352,1370.7178954365875,,,,
169,2020-09-08,1485.21,1624.15,1485.21,1624.15,2080,1489.7118710427435,1432.3918953197924,1402.396908507014,,,,
170,2020-09-09,1656.25,1696.01,1625.1,1674.45,1828,1551.291247361829,1476.4024598071028,1436.4035449436374,,,,
171,2020-09-10,1676.85,1683.55,1610.73,1614.56,600,1572.3808315745528,1501.5220125694475,1458.6731018256826,1564.928,1411.5312282938326,1354.4782928920547,1306.2479804281088
172,2020-09-13,1604.98,1604.98,1552.28,1569.05,1185,1571.2705543830352,1513.7998284659116,1472.470214097472,,,,
173,2020-09-14,1538.39,1600.19,1537.91,1567.13,915,1569.8903695886902,1523.4962232902913,1484.3026873352883,,,,
174,2020-09-15,1598.28,1598.28,1545.1,1545.1,1054,1561.626913059127,1527.4241826920565,1491.9023514183773,,,,
175,2020-09-16,1575.76,1606.9,1575.76,1578.63,655,1567.2946087060848,1536.7343312935006,1502.74330749108,,,,
176,2020-09-17,1578.63,1590.61,1576.24,1581.03,570,1571.8730724707234,1544.7880892401367,1512.529144054695,1568.188,1463.7501521958884,1393.3346032753175,1338.9904828745953
177,2020-09-21,1571.45,1571.45,1549.89,1561.38,768,1568.3753816471492,1547.8048002873845,1518.6355010478583,,,,
178,2020-09-22,1592.53,1624.15,1564.26,1581.03,2615,1572.5935877647662,1553.845745689678,1526.434813416876,,,,
179,2020-09-23,1560.43,1612.65,1560.43,1595.4,1332,1580.195725176511,1561.401064655191,1535.0554617397665,,,,
180,2020-09-24,1614.56,1743.92,1604.98,1724.76,5435,1628.3838167843405,1591.102689263338,1558.7685290222958,1615.6425,1514.380934797259,1433.7542208616233,1373.571985015271
181,2020-09-27,1748.71,1748.71,1691.22,1724.76,639,1660.5092111895606,1615.4040184881856,1579.5174628945088,,,,
182,2020-09-28,1704.16,1708.95,1627.02,1698.41,660,1673.142807459707,1630.496015126697,1594.379030032695,,,,
183,2020-09-29,1664.87,1667.27,1634.69,1651.93,429,1666.0718716398046,1634.3931032854794,1601.5729012786082,,,,
184,2020-09-30,1651.93,1652.89,1631.33,1631.81,632,1654.6512477598699,1633.923448142665,1605.352538618782,,,,
185,2020-10-01,1662.47,1697.45,1660.56,1667.27,370,1658.85749850658,1639.9864575712713,1613.0922212914343,1674.836,1567.865956531506,1477.5872716140552,1411.229986888362
186,2020-10-04,1699.84,1700.8,1686.43,1700.8,423,1672.8383323377202,1651.0434652855856,1624.055693630005,,,,
187,2020-10-05,1676.85,1676.85,1664.87,1664.87,290,1670.1822215584803,1653.5573806882064,1629.1574819262541,,,,
188,2020-10-06,1676.85,1676.85,1652.89,1674.45,438,1671.60481437232,1657.356038744896,1634.8190466854726,,,,
189,2020-10-07,1672.06,1688.35,1652.89,1676.85,470,1673.3532095815467,1660.9003953367333,1640.0729158497886,,,,
190,2020-10-11,1656.25,1656.25,1645.71,1645.71,565,1664.138806387698,1658.138505275509,1640.7775513685651,,,,
191,2020-10-12,1652.89,1652.89,1648.1,1648.1,110,1658.7925375917987,1656.3133224981434,1641.6928574474946,,,,
192,2020-10-13,1620.31,1650.5,1619.36,1650.5,200,1656.0283583945325,1655.256354771208,1642.7937502665577,,,,
193,2020-10-14,1650.5,1650.5,1643.31,1646.19,80,1652.7489055963551,1653.6079266309882,1643.2182814832381,,,,
194,2020-10-15,1662.0,1662.47,1631.33,1652.89,1250,1652.795937064237,1653.477394516263,1644.4272462978333,1648.6779999999999,1619.5536473473362,1538.6929752127144,1470.2248571489022
195,2020-10-18,1652.89,1676.85,1650.5,1676.85,535,1660.8139580428247,1657.7269591496697,1648.4800905106042,,,,
196,2020-10-19,1676.85,1676.85,1660.08,1676.85,320,1666.159305361883,1661.2038756679117,1652.0263291967788,,,,
197,2020-10-20,1676.85,1710.38,1664.87,1676.85,1172,1669.7228702412554,1664.048625546473,1655.1292880471815,,,,
198,2020-10-21,1664.87,1724.76,1664.87,1722.84,630,1687.428580160837,1674.737966356205,1663.5931270412839,,,,
199,2020-10-22,1731.94,1744.4,1724.76,1736.26,800,1703.7057201072248,1685.9237906550768,1672.6764861611234,1697.9299999999998,1645.6790982315574,1567.6451615376752,1498.6880000052895
200,2020-10-28,1746.32,1746.32,1715.18,1715.18,30,1707.5304800714835,1691.2431014450626,1677.9894253909831,,,,
201,2020-10-29,1719.97,1743.92,1719.97,1734.34,876,1716.4669867143223,1699.0789011823238,1685.0332472171103,1724.76,1672.0393988210385,1596.2114958035522,1526.9470000046283
202,2020-11-01,1753.5,1757.34,1748.71,1751.59,655,1728.1746578095483,1708.6263736946285,1693.3528413149716,,,,
203,2020-11-02,1753.5,1842.14,1753.5,1784.64,1750,1746.9964385396988,1722.4470330228778,1704.7637361506,,,,
204,2020-11-03,1820.1,1853.64,1820.1,1853.64,1044,1782.5442923597993,1746.3002997459907,1723.3732691317748,,,,
205,2020-11-04,1853.64,1868.49,1853.64,1863.7,435,1809.5961949065331,1767.6456997921741,1740.914110490303,,,,
206,2020-11-05,1863.7,1863.7,1844.53,1862.74,1080,1827.3107966043553,1784.9355725572334,1756.1423466790152,1823.262,1722.446932547359,1637.4934056574516,1563.98637500405
207,2020-11-08,1862.74,2048.63,1862.74,2048.15,5058,1900.9238644029037,1832.7927411831909,1792.6433033441383,,,,
208,2020-11-09,2088.87,2252.25,2047.19,2155.95,1670,1985.9325762686026,1891.5486064226106,1838.0566404261208,,,,
209,2020-11-10,2155.95,2371.54,2155.95,2371.54,2478,2114.4683841790684,1978.8197688912269,1904.7420603728556,,,,
210,2020-11-11,2418.97,2608.7,2418.97,2608.7,2680,2279.212256119379,2093.3434472746403,1992.7368028262485,,,,
211,2020-11-12,2660.44,2869.33,2660.44,2869.33,3423,2475.918170746253,2234.431911406524,2102.3109524729675,2410.734,1951.8759550315729,1778.082604628824,1669.8298281285438
212,2020-11-18,2926.34,3155.83,2926.34,3155.83,4067,2702.555447164169,2401.9588366053376,2234.0008334138465,,,,
213,2020-11-19,3313.45,3471.07,3313.45,3469.64,2787,2958.2502981094462,2596.082684495276,2388.4557292371155,3312.7349999999997,2405.495636687715,2057.1103128781288,1875.1929746124756
214,2020-11-22,3538.63,3816.5,3122.77,3258.35,2398,3058.2835320729646,2716.494923677953,2497.1925130824757,,,,
215,2020-11-23,3195.59,3545.33,2970.42,3305.79,1728,3140.7856880486434,2823.639483009234,2598.2671989471664,,,,
216,2020-11-24,3305.79,3636.36,3305.79,3569.29,4075,3283.6204586990957,2959.2123042802823,2719.6450490787706,,,,
217,2020-11-25,3595.64,3923.34,3595.64,3816.03,1425,3461.0903057993974,3114.9973398656857,2856.693167943924,,,,
218,2020-11-26,3756.14,3830.88,3548.69,3596.12,2131,3506.100203866265,3202.474187162834,2949.1215219509336,3509.1160000000004,2773.3690911251433,2321.111346900287,2079.433352785916
219,2020-11-29,3667.98,3741.29,3545.33,3593.24,4532,3535.1468025775102,3273.5225167695908,3029.6363317070673,,,,
220,2020-11-30,3772.91,3952.57,3772.91,3922.63,2879,3664.307868385007,3391.54205917512,3141.260540243684,,,,
221,2020-12-01,4001.08,4072.34,3595.04,3745.96,1759,3691.525245590005,3455.9816847796433,3216.8479727132235,,,,
222,2020-12-02,3683.08,3952.57,3609.41,3668.1,2003,3683.7168303933367,3494.548651183344,3273.2544761240706,,,,
223,2020-12-03,3713.02,3713.02,3413.58,3413.58,1479,3593.671220262225,3479.8270782409177,3290.795166608562,3668.7019999999998,3071.8133940834286,2566.127829282053,2278.091933687677
224,2020-12-06,3413.58,3413.58,3151.28,3169.24,1732,3452.1941468414834,3423.356700378932,3275.600770782492,,,,
225,2020-12-07,3174.03,3365.07,2991.98,3362.68,2238,3422.3560978943224,3412.324573037308,3286.4856744346807,,,,
226,2020-12-08,3296.2,3296.8,3203.98,3233.92,895,3359.5440652628818,3379.8873779396154,3279.914965130346,,,,
227,2020-12-09,3169.24,3197.99,3054.26,3075.22,1333,3264.7693768419213,3324.4933092233214,3254.328094489053,,,,
228,2020-12-10,3014.13,3138.1,3054.26,3138.1,887,3222.546251227948,3290.603616637263,3239.799582677921,3195.832,3113.1529293889525,2680.619496685316,2392.809441976717
229,2020-12-13,3174.03,3174.03,3057.25,3084.2,693,3176.4308341519654,3253.075686339578,3220.349634843181,,,,
230,2020-12-14,3084.2,3392.62,3084.2,3377.65,2502,3243.503889434644,3275.7255615505637,3240.0121804877836,,,,
231,2020-12-15,3377.65,3654.93,3293.81,3293.81,1944,3260.2725929564294,3279.013641268643,3246.7369079268105,,,,
232,2020-12-16,3458.5,3458.5,3264.46,3338.72,1816,3286.4217286376197,3289.8693428561623,3258.2347944359594,,,,
233,2020-12-17,3405.2,3405.2,3206.97,3247.69,700,3273.5111524250797,3282.200371427769,3256.916695131464,3268.4139999999998,3164.9066195926353,2787.491224560713,2502.2600117296274
234,2020-12-20,3183.02,3245.9,3060.25,3114.15,1533,3220.390768283387,3251.645758440902,3239.070858240031,,,,
235,2020-12-21,3051.86,3111.75,2874.0,3030.3,1937,3157.0271788555915,3211.40107508801,3212.974500960027,,,,
236,2020-12-22,3090.79,3186.01,3090.79,3156.07,1510,3156.7081192370615,3201.3408796174626,3205.8614383400236,,,,
237,2020-12-23,3156.07,3206.97,3108.16,3144.09,729,3152.5020794913744,3190.931628777924,3198.1400085475207,,,,
238,2020-12-24,3084.2,3176.43,3033.3,3176.43,370,3160.47805299425,3188.294969000119,3195.4262574790805,3124.208,3151.3404130617573,2848.712456458765,2580.003510263424
239,2020-12-27,3126.12,3266.26,3084.2,3203.98,3478,3174.978701996167,3191.146792818279,3196.4954752941953,,,,
240,2020-12-28,3139.9,3171.04,3077.61,3108.16,976,3152.7058013307783,3176.058285033137,3185.453540882421,,,,
241,2020-12-29,3169.24,3169.84,3105.16,3108.76,6040,3138.057200887186,3163.82223320893,3175.8668482721187,,,,
242,2020-12-30,3144.09,3419.57,3144.09,3419.57,7215,3231.8948005914576,3210.321827170942,3206.329742238104,,,,
243,2020-12-31,3590.25,3761.53,3413.58,3761.53,6518,3408.439867060972,3310.541494958043,3275.7297744583407,3320.4,3207.6936087078384,2934.4738280117163,2672.553071480496
244,2021-01-03,3836.39,4137.62,3836.39,4137.62,3202,3651.4999113739814,3460.9194049656717,3383.466052651048,,,,
