datetime,price_1d,1D_EMA_5,1D_EMA_10,1D_EMA_15,price_1w,1W_EMA_5,1W_EMA_10,1W_EMA_15
2025-02-24,571.88,580.2921484834794,579.2447172600614,577.2237153249282,,,,
2025-02-25,570.86,577.1480989889864,577.7202232127775,576.4282509093122,,,,
2025-02-27,568.18,574.1587326593242,575.9856371740906,575.3972195456481,573.8299999999999,573.3206510473933,564.0359905652754,554.6709349653073
2025-03-02,581.18,576.4991551062161,576.9300667788013,576.1200671024421,,,,
2025-03-03,579.6,577.5327700708108,577.4155091826557,576.5550587146369,,,,
2025-03-04,577.24,577.4351800472073,577.3835984221728,576.6406763753073,,,,
2025-03-05,571.41,575.4267866981381,576.2974896181413,575.9868418283938,,,,
2025-03-06,570.94,573.9311911320922,575.323400596661,575.3559865998445,576.074,574.2384340315955,566.2247195534071,557.3463180946438
2025-03-09,569.91,572.5907940880614,574.3391459427226,574.675238274864,,,,
2025-03-10,567.79,570.990529392041,573.1483921349547,573.814583490506,,,,
2025-03-11,571.41,571.1303529280274,572.8323208376902,573.5140105541927,,,,
2025-03-12,562.1,568.1202352853516,570.8809897762919,572.0872592349186,,,,
2025-03-16,539.0,558.4134901902344,565.0844461806025,567.9513518305538,,,,
2025-03-17,531.5,549.4423267934897,558.9781832386748,563.3949328517346,,,,
2025-03-18,530.3,543.0615511956598,553.7639681043702,559.2580662452677,,,,
2025-03-19,515.5,533.8743674637733,546.8068829944847,553.7883079646092,,,,
2025-03-20,509.53,525.7595783091822,540.0292679045783,548.256019469033,525.1659999999999,556.4507484584869,558.9942089572394,554.4674232287117
2025-03-23,499.26,516.9263855394548,532.6166737401095,542.1315170354039,,,,
2025-03-24,505.73,513.1942570263033,527.7281876055441,537.5813274059785,,,,
2025-03-25,494.69,507.0261713508689,521.721244404536,532.2199114802312,,,,
2025-03-26,500.43,504.82744756724594,517.8501090582567,528.2461725452023,,,,
2025-03-27,509.93,506.528298378164,516.4100892294828,525.956650977052,502.008,538.3031656389913,548.6330800559231,547.9099953251227
2025-03-30,516.55,509.8688655854427,516.4355275513949,524.7808196049206,,,,
2025-04-01,509.51,509.74924372362847,515.1763407238685,522.8719671543055,,,,
2025-04-02,506.4,508.63282914908564,513.5806424104379,520.8129712600173,,,,
2025-04-03,502.25,506.50521943272383,511.5205256085401,518.4925998525151,508.6775,528.4279437593276,541.3684291366643,543.0059334094824
2025-04-07,500.14,504.3834796218159,509.45133913426,516.1985248709508,,,,
2025-04-08,500.21,502.99231974787733,507.7710956553036,514.199959262082,,,,
2025-04-09,501.07,502.3515464985849,506.55271462706656,512.5587143543218,,,,
2025-04-10,499.62,501.4410309990567,505.29222105850897,510.94137506003153,500.26,519.0386291728851,533.8941692936344,537.6626917332972
2025-04-13,497.46,500.11402066603785,503.86818086605274,509.2562031775276,,,,
2025-04-15,498.7,499.64268044402525,502.9285116176795,507.9366777803366,,,,
2025-04-16,497.45,498.91178696268355,501.9324185962832,506.6258430577945,,,,
2025-04-17,503.61,500.4778579751224,502.2374333969589,506.2488626755702,499.305,512.4607527819235,527.6052294220644,532.8679802666351
2025-04-20,499.57,500.1752386500816,501.7524455066027,505.4140048411239,,,,
2025-04-21,499.02,499.79015910005444,501.2556372326749,504.6147542359834,,,,
2025-04-22,492.06,497.2134394000363,499.58370319037033,503.04540995648546,,,,
2025-04-23,488.04,494.1556262666909,497.48484806484845,501.1697337119248,,,,
2025-04-24,481.0,489.7704175111273,494.4876029621487,498.64851699793417,491.938,505.61983518794904,521.1202786180527,527.7517327333056
2025-04-27,477.17,485.57027834075154,491.3389478781216,495.9637023731924,,,,
2025-04-28,479.31,483.4835188938344,489.1518664457358,493.88198957654333,,,,
2025-04-29,475.89,480.952345929223,486.74061800105653,491.6329908794754,,,,
2025-04-30,471.0,477.6348972861487,483.8786874554099,489.053867019541,,,,
2025-05-04,470.67,475.3132648574325,481.4771079180626,486.75588364209835,,,,
2025-05-05,471.15,473.925509904955,479.5994519329603,484.80514818683605,,,,
2025-05-06,469.5,472.4503399366367,477.7631879451493,482.89200466348154,,,,
2025-05-07,481.42,475.44022662442444,478.4280628642131,482.70800408054635,,,,
2025-05-08,493.41,481.4301510829497,481.15205143435617,484.04575357047804,477.23,489.5393711946441,506.40469064514275,515.7589438114371
2025-05-11,487.8,483.5534340552998,482.3607693553823,484.5150343741683,,,,
2025-05-13,481.09,482.73228937019985,482.1297203816764,484.08690507739726,,,,
2025-05-14,477.1,480.8548595801333,481.2152257668261,483.2135419427226,,,,
2025-05-15,473.35,478.35323972008894,479.7851847183122,481.98059919988225,479.83500000000004,486.30458079642943,501.5738378005713,511.26845083500746
2025-05-18,473.06,476.5888264800593,478.5624238604372,480.86552429989695,,,,
2025-05-19,481.43,478.2025509867062,479.0838013403577,480.9360837624098,,,,
2025-05-20,491.44,482.6150339911375,481.3303829148381,482.24907329210856,,,,
2025-05-21,492.66,485.96335599409167,483.3903132939584,483.55043913059495,,,,
2025-05-22,488.06,486.6622373293945,484.2393472405114,484.1141342392706,485.33000000000004,485.97972053095305,498.62041274592195,508.0261444806315
2025-05-25,488.7,487.34149155292965,485.05037501496383,484.6873674593617,,,,
2025-05-26,489.05,487.9109943686198,485.77757955769766,485.23269652694154,,,,
2025-05-27,482.26,486.0273295790799,485.13801963811625,484.86110946107385,,,,
2025-05-28,478.51,483.52155305272,483.9329251584587,484.0672207784396,,,,
2025-06-02,477.13,481.39103536848006,482.6960296751026,483.20006818113467,,,,
2025-06-03,473.13,478.63735691232006,480.95675155235665,481.94130965849286,,,,
2025-06-04,469.48,475.58490460821344,478.87006945192815,480.3836459511812,,,,
2025-06-05,467.65,472.93993640547563,476.83005682430485,478.7919402072836,471.84749999999997,480.9690424582014,491.6713920034683,500.94486061798347
2025-06-08,464.23,470.03662427031713,474.5391374017039,476.97169768137314,,,,
2025-06-09,464.71,468.2610828468781,472.752021510485,475.4389854712015,,,,
2025-06-10,476.54,471.02072189791875,473.44074487221496,475.57661228730126,,,,
2025-06-11,473.08,471.7071479319459,473.3751548954486,475.2645357513886,,,,
2025-06-12,470.36,471.25809862129734,472.82694491445795,474.6514687824651,469.784,477.2406949721343,487.6918661846559,497.04975304073554
2025-06-15,466.93,469.8153990808649,471.7547731118292,473.6862851846569,,,,
2025-06-16,467.91,469.1802660539099,471.0557234551329,472.9642495365748,,,,
2025-06-17,468.72,469.02684403594,470.63104646329055,472.43371834450295,,,,
2025-06-18,465.49,467.84789602396006,469.6963107426922,471.56575355144,,,,
2025-06-19,463.91,466.5352640159734,468.6442542440209,470.60878435751,466.592,473.6911299814229,483.8555268783548,493.2425339106436
2025-06-22,455.57,462.88017601064894,466.26711710874434,468.72893631282125,,,,
2025-06-23,452.28,459.3467840070993,463.72400490715444,466.6728192737186,,,,
2025-06-24,451.91,456.8678560047329,461.57600401494454,464.8274668645037,,,,
2025-06-25,450.26,454.66523733648864,459.5185487395001,463.00653350644075,,,,
2025-06-26,450.47,453.26682489099244,457.87335805959094,461.43946681813566,452.09799999999996,466.49341998761525,478.08143108229024,488.09946717181316
2025-06-29,458.02,454.851216593995,457.90002023057434,461.0120334658687,,,,
2025-06-30,462.16,457.28747772933,458.6745620068335,461.1555292826351,,,,
2025-07-01,465.67,460.0816518195534,459.9464598237729,461.7198381223057,,,,
2025-07-02,478.91,466.3577678797023,463.3943762194505,463.8686083570175,,,,
2025-07-03,488.3,473.6718452531349,467.92267145227765,466.92253231239033,470.61199999999997,467.8662799917435,476.72335270369194,485.91353377533653
2025-07-06,479.6,475.6478968354233,470.045822097318,468.50721577334156,,,,
2025-07-07,472.94,474.7452645569489,470.572036261442,469.06131380167386,,,,
2025-07-08,470.18,473.22350970463265,470.5007569411798,469.2011495764646,,,,
2025-07-09,473.26,473.2356731364218,471.0024374973289,469.7085058794065,,,,
2025-07-10,477.55,474.6737820909479,472.19290340690543,470.68869264448074,474.706,470.14618666116235,476.35656130302067,484.5125920534195
2025-07-13,476.71,475.3525213939653,473.01419369655895,471.44135606392064,,,,
2025-07-14,470.7,473.8016809293102,472.59343120627545,471.34868655593056,,,,
2025-07-15,474.12,473.9077872862068,472.8709891687708,471.6951007364392,,,,
2025-07-16,474.24,474.0185248574712,473.11990022899425,472.0132131443843,,,,
2025-07-17,492.93,480.32234990498085,476.7217365509953,474.6278115013362,477.73999999999995,472.67745777410823,476.60809561156236,483.666018046742
2025-07-20,495.92,485.5215666033206,480.21232990535975,477.2893350636692,,,,
2025-07-21,499.53,490.1910444022138,483.7246335589307,480.0694181807106,,,,
2025-07-22,526.23,502.2040296014759,491.45288200276144,485.8394909081218,,,,
2025-07-23,526.33,510.2460197343173,497.7941761840775,490.90080454460656,,,,
2025-07-24,522.09,514.1940131562116,502.2115986960634,494.79945397653074,514.0200000000001,486.4583051827389,483.41026004582375,487.46026579089926
2025-07-27,513.58,513.9893421041411,504.27858075132457,497.14702222946437,,,,
2025-07-28,511.07,513.0162280694274,505.5133842510837,498.88739445078136,,,,
2025-07-29,520.98,515.6708187129516,508.3254962054321,501.6489701444337,,,,
2025-07-30,510.47,513.9372124753011,508.7154059862626,502.7515988763795,,,,
2025-07-31,501.33,509.73480831686743,507.37260489785126,502.57389901683206,511.48600000000005,494.800870121826,488.5149400374921,490.46348256703686
